year,player,salary
2015,Buck Williams,21044000
2015,Doug Edwards,5837500
2015,Lee Mayberry,6935000
2015,Joe Wolf,4052000
2015,Dennis Rodman,26255000
2015,Herb Williams,9036667
2015,Chris Morris,15755000
2015,Dontae' Jones,2439736
2015,Randolph Childress,3092320
2015,Martin Muursepp,1839320
2015,Priest Lauderdale,1890200
2015,Brian Evans,1845325
2015,Charles Shackleford,4239500
2015,Negele Knight,2589500
2015,Craig Ehlo,9926163
2015,Jeff Sanders,1110000
2015,David Vaughn,2291840
2015,Loren Meyer,2367760
2015,Corey Beck,697250
2015,Horacio Llamas Grey,697250
2015,Chris Robinson,920000
2015,Adonis Jordan,350000
2015,Marko Milic,592000
2015,Charles O'Bannon,640000
2015,Bubba Wells,572000
2015,Marlon Garnett,287500
2015,Cory Carr,287500
2015,Kelly McCarty,287500
2015,Korleone Young,287500
2015,J.R. Henderson,287500
2015,Paul Rogers,287500
2015,Kevin Johnson,28500000
2015,Clyde Drexler,27902000
2015,Nate McMillan,10171000
2015,Elmore Spencer,5057000
2015,Shawn Respert,4251120
2015,Greg Graham,5600000
2015,Ed O'Bannon,3908640
2015,Tree Rollins,5350000
2015,Acie Earl,5200000
2015,Tony Dumas,4060000
2015,Eric Mobley,4118000
2015,Robert Parish,19588000
2015,Clifford Rozier,3557250
2015,Henry James,2360100
2015,Mario Bennett,1937500
2015,George Zidek,2081200
2015,Sherell Ford,1670800
2015,Dontonio Wingfield,1475000
2015,Donny Marshall,1190000
2015,Randy Woods,3400000
2015,Steve Scheffler,1640000
2015,Kevin Salvadori,657500
2015,Ed Stokes,272500
2015,John Long,627700
2015,Donald Whiteside,492250
2015,Greg Anderson,5331250
2015,Steve Henson,992250
2015,Rumeal Robinson,4809750
2015,Carl Thomas,519750
2015,Ivano Newbill,669750
2015,Tim Breaux,647250
2015,Pete Myers,1567250
2015,Ron Grandison,662250
2015,Stephen Howard,593350
2015,Tim Kempton,1422250
2015,Tom Chambers,9880250
2015,Alton Lister,5538250
2015,Sean Higgins,1672250
2015,Vincent Askew,5857250
2015,Reggie Geary,492250
2015,God Shammgod,242250
2015,Travis Williams,242000
2015,Adrian Custis,242000
2015,Serge Zwikker,242000
2015,James Collins,242000
2015,Malcolm Huckaby,242000
2015,Jeff Nordgaard,242000
2015,Derek Grimm,242000
2015,Chris Garner,242000
2015,Matt Fish,547500
2015,Stacey King,7700000
2015,Scott Brooks,3317500
2015,Ron Riley,50000
2015,Ruben Nembhard,50000
2015,Patrick Savoy,25000
2015,Todd Lindeman,15000
2015,Wayman Tisdale,17129000
2015,Sarunas Marciulionis,12937000
2015,Sasha Danilovic,3347000
2015,Donald Royal,5360000
2015,Frank Brickowski,12593000
2015,Kenny Gattison,6809000
2015,Brooks Thompson,2807300
2015,Jon Koncak,13650000
2015,Antonio Lang,1268000
2015,Brad Lohaus,5488000
2015,Jimmy King,630000
2015,Lawrence Moten,601000
2015,Rafael Addison,1990000
2015,Xavier McDaniel,11498000
2015,Donnie Boyce,497500
2015,Willie Burton,6880500
2015,Tony Smith,3567500
2015,Fred Roberts,2819500
2015,Greg Dreiling,2247500
2015,Keith Jennings,1687500
2015,Litterial Green,637500
2015,Mike Peplowski,622500
2015,Tracy Moore,537500
2015,Kevin Duckworth,13972000
2015,Rich Manning,472500
2015,David Wood,1910500
2015,Chris Jent,497500
2015,Eric Leckner,2300500
2015,Larry Stewart,2977500
2015,Mark Bradtke,247500
2015,Darrin Hancock,622500
2015,Ashraf Amaya,472500
2015,Brett Szabo,220000
2015,Steve Hamer,220000
2015,Carlos Strong,220000
2015,Marcus Mann,220000
2015,Ray Owes,220000
2015,James Scott,220000
2015,Virginijus Praskevicius,220000
2015,Earl Cureton,430200
2015,Kenny Smith,11972100
2015,Lloyd Daniels,767500
2015,Gaylon Nickerson,152900
2015,James Worthy,19400000
2015,Sam Bowie,17800000
2015,Brad Daugherty,18529000
2015,Blair Rasmussen,14023500
2015,Alvin Robertson,9134000
2015,Sedale Threatt,9258000
2015,Jeff Malone,11165000
2015,Doc Rivers,7896750
2015,Johnny Dawkins,11130000
2015,Mark Macon,7501000
2015,Terry Catledge,8604700
2015,Tim Perry,7500000
2015,Spud Webb,7825600
2015,Harold Miner,5290000
2015,Bo Kimble,7250000
2015,Anthony Bonner,4516000
2015,Alec Kessler,7408000
2015,Jerrod Mustaf,4877000
2015,John Battle,6190000
2015,Scott Haskin,3219000
2015,Jeff Turner,4060000
2015,Michael Adams,7232000
2015,Donald Hodge,3830000
2015,Luther Wright,2535000
2015,Jerry Reynolds,6576500
2015,Byron Houston,2600000
2015,Roy Tarpley,4700000
2015,Vern Fleming,6807000
2015,Greg Kite,4685000
2015,Vincenzo Esposito,500000
2015,Gerald Glass,2658000
2015,Doug Smith,7395000
2015,James Edwards,5168000
2015,Stefano Rusconi,415000
2015,LeRon Ellis,730000
2015,Anthony Bowie,3070000
2015,Randolph Keys,685000
2015,Dwayne Morton,500000
2015,Ryan Lorthridge,400000
2015,Stanley Jackson,350000
2015,Derrick Alston,500000
2015,Larry Krystkowiak,3519000
2015,Andy Toolson,680000
2015,Moses Malone,8509750
2015,Howard Nathan,300000
2015,Junior Burrough,300000
2015,Dave Johnson,1450000
2015,James Donaldson,2060000
2015,Bob McCann,655000
2015,Kevin Pritchard,906000
2015,Keith Tower,289316
2015,Greg Sutton,564500
2015,Damon Bailey,400000
2015,Henry Turner,415000
2015,Ennis Whatley,505000
2015,Todd Mundt,234660
2015,Larry Sykes,225000
2015,Joe Courtney,388158
2015,Steve Colter,675000
2015,Greg Grant,945000
2015,Steve Bardo,375000
2015,Chris King,225000
2015,Derrick Phelps,225000
2015,Rodney Dent,375000
2015,Trevor Ruffin,468860
2015,Marques Bragg,225000
2015,Anthony Tucker,375000
2015,Eric Anderson,615000
2015,Corey Gaines,238000
2015,Elmer Bennett,225000
2015,Jeff Grayer,3045000
2015,Richard Dumas,1665000
2015,Anthony Cook,2295000
2015,Dell Demps,225000
2015,Jeff Webster,225000
2015,Charles Claxton,200000
2015,Gerald Madkins,1290000
2015,Rastko Cvetkovic,200000
2015,Rodney Zimmerman,200000
2015,Alvin Heggs,200000
2015,Logan Vander Velden,200000
2015,Frankie King,200000
2015,Terrence Rencher,200000
2015,Clint McDaniel,200000
2015,Martin Lewis,200000
2015,Rich King,2800000
2015,Geert Hammink,347560
2015,Kareem Townes,40000
2015,Kurt Rambis,3570000
2015,Grady Livingston,25000
2015,Constantin Popa,15000
2015,Nate Higgs,15000
2015,Reggie Lewis,10360000
2015,Orlando Woolridge,6929000
2015,Scott Skiles,7528000
2015,Danny Ainge,6550000
2015,Jay Humphries,6910000
2015,Mark Aguirre,6859600
2015,Bill Cartwright,9202000
2015,Rolando Blackman,8405000
2015,Roy Hinson,6025500
2015,Mike Gminski,7765000
2015,Tony Campbell,6098000
2015,Cliff Levingston,2750000
2015,Alaa Abdelnaby,2844000
2015,Kevin Brooks,3000000
2015,Trevor Wilson,650000
2015,John Paxson,4385000
2015,Tom Tolbert,2492000
2015,Morlon Wiley,1037000
2015,Marlon Maxey,975000
2015,Jim Les,1349000
2015,Darnell Mee,400000
2015,Bob Martin,250000
2015,Harold Ellis,250000
2015,Tim McCormick,3335000
2015,Tony Bennett,546000
2015,Manute Bol,5150000
2015,Todd Lichti,2460180
2015,Andres Guibert,175000
2015,Walter Bond,474900
2015,Sergei Bazarevich,168000
2015,Matt Wenstrom,300000
2015,Tony Harris,150000
2015,Sleepy Floyd,6600000
2015,Gary Alexander,150000
2015,Ledell Eackles,2315000
2015,Danny Young,1150000
2015,Askia Jones,150000
2015,Melvin Robinson,150000
2015,Doug Lee,425000
2015,Julius Nwosu,150000
2015,Brian Oliver,1973000
2015,Kenny Walker,1425000
2015,Winston Garland,1802860
2015,Corey Crowder,522982
2015,Pat Durham,126000
2015,Dave Jamerson,3408000
2015,Aaron Swinson,102424
2015,Mike Iuzzolino,523500
2015,Richard Petruska,205000
2015,Jo Jo English,50000
2015,Rod Higgins,1215800
2015,Kevin Rankin,11404
2015,Tom Hovasse,6140
2015,Tate George,2073260
2015,Larry Nance,8238000
2015,Isiah Thomas,10472000
2015,Magic Johnson,9900000
2015,Fat Lever,7143000
2015,Evers Burns,1616000
2015,Jim Petersen,4913000
2015,Sidney Green,4700000
2015,Mark Eaton,5999000
2015,Bill Laimbeer,5498000
2015,Mark Randall,1630000
2015,LaBradford Smith,2320000
2015,Randy White,3437000
2015,Buck Johnson,2715000
2015,Marcus Liberty,1480000
2015,Paul Graham,1225000
2015,John Bagley,2250000
2015,Malcolm Mackey,550000
2015,Les Jepsen,2017000
2015,Frank Johnson,640000
2015,Sean Green,885000
2015,Kenny Williams,1150000
2015,Reggie Smith,633000
2015,Kevin Lynch,575000
2015,A.J. English,1306000
2015,Gundars Vetra,575000
2015,Ron Anderson,2675000
2015,Jay Guidinger,390000
2015,Andre Spencer,250000
2015,Tellis Frank,200000
2015,Chris Corchiani,450000
2015,Sedric Toney,150000
2015,Josh Grant,150000
2015,Kiki Vandeweghe,2335000
2015,Brian Davis,150000
2015,Duane Cooper,290000
2015,Kevin Thompson,150000
2015,Randy Breuer,2550000
2015,Eddie Lee Wilkins,1000000
2015,Darren Morningstar,43000
2015,Lester Conner,2715000
2015,Kevin McHale,8400000
2015,Ralph Sampson,7620000
2015,Bernard King,6625000
2015,Larry Bird,3800000
2015,Mike Sanders,3630000
2015,Cliff Robinson,2529000
2015,Drazen Petrovic,4190000
2015,Sam Vincent,3750000
2015,Travis Mays,3000000
2015,Rodney McCray,3085000
2015,William Bedford,2675000
2015,Ed Nealy,2000000
2015,Darrell Walker,2010000
2015,Brad Sellers,1300000
2015,Maurice Cheeks,2600000
2015,Bob Hansen,1750000
2015,Scott Hastings,1550000
2015,Tod Murphy,1850000
2015,Kenny Payne,1310000
2015,Larry Smith,2297000
2015,Lance Blanks,1270000
2015,Craig Hodges,1700000
2015,Trent Tucker,1998000
2015,Mitchell Wiggins,670000
2015,Randy Wittman,1350000
2015,Mark Acres,1234000
2015,Keith Owens,380000
2015,Jerome Lane,1365000
2015,Vinnie Johnson,3190000
2015,Corey Williams,200000
2015,Brian Howard,200000
2015,Gerald Paddio,310000
2015,Dexter Cambridge,150000
2015,John Shasky,550000
2015,A.J. Wynder,300000
2015,Bart Kofoed,270000
2015,Kenny Battle,490000
2015,Marcus Webb,140000
2015,Dan O'Sullivan,140000
2015,Radisav Curcic,140000
2015,Walter Palmer,640000
2015,Gary Plummer,140000
2015,Isaiah Morris,140000
2015,Kennard Winchester,380000
2015,Alex Blackwell,140000
2015,Rory Sparrow,566000
2015,Anthony Pullard,140000
2015,Alex Stivrins,140000
2015,Andre Turner,380000
2015,Stan Kimbrough,133000
2015,Curtis Blair,25000
2015,Matt Othick,13000
2015,Reggie Fox,11000
2015,Ricky Blanton,8000
2015,Tito Horford,7000
2015,Mychal Thompson,2422000
2015,Walter Davis,2115000
2015,Wayne Cooper,2300000
2015,Paul Pressey,1900000
2015,Dennis Hopson,1865000
2015,Joe Barry Carroll,1275000
2015,Darrell Griffith,1700000
2015,Terry Teagle,1250000
2015,Alexander Volkov,1325000
2015,Mike Woodson,658000
2015,John Turner,615000
2015,Brad Davis,1200000
2015,Larry Drew,1150000
2015,Mark Alarie,1050000
2015,Winston Bennett,1050000
2015,Otis Smith,975000
2015,Stuart Gray,520000
2015,Bill Hanzlik,1018000
2015,Alex English,2000000
2015,Dave Hoppen,900000
2015,Brian Quinnett,810000
2015,Andrew Toney,450000
2015,Rickey Green,565000
2015,Quintin Dailey,850000
2015,Mike Holton,400000
2015,Bob Thornton,670000
2015,Jon Sundvold,668000
2015,Ken Bannister,700000
2015,Dave Corzine,600000
2015,Ian Lockhart,393000
2015,Kelvin Upshaw,280000
2015,Mark Hughes,250000
2015,Delaney Rudd,455000
2015,Jim Paxson,225000
2015,Rodney Monroe,217000
2015,Alan Ogg,332000
2015,Myron Brown,200000
2015,Tom Garrick,540000
2015,Jawann Oldham,175000
2015,Tom Copa,160000
2015,Lamont Strothers,150000
2015,Dave Feitl,410000
2015,Gary Leonard,330000
2015,Anthony Frederick,160000
2015,Darnell Valentine,230000
2015,Charles Thomas,130000
2015,Lanard Copeland,130000
2015,Tony Brown,180000
2015,Patrick Eddie,130000
2015,Robert Reid,130000
2015,Tharon Mayes,130000
2015,Chuck Nevitt,118000
2015,Dan Godfread,100000
2015,Jack Sikma,1600000
2015,Kelly Tripucka,1000000
2015,Reggie Theus,765000
2015,Dave Greenwood,650000
2015,Derrick Chievous,525000
2015,Sidney Moncrief,510000
2015,Billy Thompson,400000
2015,Adrian Dantley,400000
2015,Byron Irvin,375000
2015,Mike Smrek,325000
2015,Derek Smith,315000
2015,Scott Meents,300000
2015,Steve Alford,250000
2015,Frank Kornet,225000
2015,Jeff Martin,210000
2015,Milos Babic,200000
2015,Michael Ansley,200000
2015,Derrick Gervin,155000
2015,Richard Coffey,150000
2015,Rick Calloway,125000
2015,Kurk Lee,120000
2015,Irving Thomas,120000
2015,Jim Grandholm,115000
2015,Paul Mokeski,100000
2015,Dave Popson,80000
2015,Scott Haffner,75000
2015,Alan Bannister,50000
2016,Al Horford,104065117
2016,Kevin Durant,139843892
2016,James Harden,89405674
2016,Mike Conley,82476118
2016,Russell Westbrook,103715492
2016,DeMar DeRozan,65745870
2016,Dirk Nowitzki,245371800
2016,Carmelo Anthony,204840582
2016,Damian Lillard,38173591
2016,Chris Bosh,189982943
2016,Dwight Howard,190310427
2016,Dwyane Wade,179226666
2016,Chris Paul,160388980
2016,Harrison Barnes,34762028
2016,Andre Drummond,32775920
2016,Chandler Parsons,54843000
2016,Hassan Whiteside,25365921
2016,Anthony Davis,45314760
2016,Bradley Beal,40769263
2016,Derrick Rose,116861528
2016,Brook Lopez,94750418
2016,Kevin Love,99749095
2016,DeAndre Jordan,86034538
2016,Marc Gasol,108171772
2016,Nicolas Batum,72502591
2016,LaMarcus Aldridge,125012912
2016,Blake Griffin,96289859
2016,Paul Millsap,90450096
2016,Ryan Anderson,58931325
2016,Allen Crabbe,21134276
2016,Paul George,61300723
2016,Luol Deng,119582422
2016,Kyrie Irving,58095727
2016,Kawhi Leonard,42684571
2016,Jimmy Butler,39371483
2016,Tobias Harris,40284872
2016,Wesley Matthews,66537526
2016,Greg Monroe,52143364
2016,Enes Kanter,52891404
2016,Joakim Noah,87765096
2016,Evan Fournier,23556244
2016,Bismack Biyombo,32924093
2016,Klay Thompson,42834286
2016,Evan Turner,44620459
2016,Gordon Hayward,57279893
2016,Timofey Mozgov,39705613
2016,Ian Mahinmi,36705648
2016,Goran Dragic,60790725
2016,DeMarcus Cousins,59986665
2016,John Wall,68236696
2016,Kent Bazemore,20966136
2016,Pau Gasol,186651156
2016,Tristan Thompson,47029908
2016,Draymond Green,32232048
2016,Khris Middleton,32077719
2016,Danilo Gallinari,72948077
2016,Jeff Green,64518788
2016,Reggie Jackson,34924366
2016,Deron Williams,141078057
2016,Tony Parker,147829334
2016,Jonas Valanciunas,29621945
2016,DeMarre Carroll,36613913
2016,Rajon Rondo,84328338
2016,Eric Bledsoe,47915553
2016,Manu Ginobili,124539615
2016,Ricky Rubio,42394046
2016,Rudy Gay,118552965
2016,Jamal Crawford,104024509
2016,Robin Lopez,49327695
2016,Michael Kidd-Gilchrist,33760923
2016,JR Smith,57812765
2016,Brandon Knight,37926847
2016,Jordan Clarkson,13852395
2016,Arron Afflalo,55755777
2016,Tyson Chandler,160494273
2016,Miles Plumlee,17873973
2016,Eric Gordon,83042172
2016,John Henson,20926786
2016,Marvin Williams,81910543
2016,Serge Ibaka,54865661
2016,Stephen Curry,56700262
2016,Nikola Pekovic,61543600
2016,Kenneth Faried,29734544
2016,Thaddeus Young,65398349
2016,Amir Johnson,66062970
2016,Kemba Walker,35051183
2016,Kyle Lowry,64757917
2016,Marcin Gortat,68744053
2016,Nikola Vucevic,31209237
2016,Solomon Hill,15618003
2016,Jeremy Lin,39981991
2016,Andrew Bogut,117025661
2016,Courtney Lee,38666813
2016,Wilson Chandler,46363118
2016,Andre Iguodala,121074259
2016,Derrick Favors,55338066
2016,Austin Rivers,21128036
2016,Jrue Holiday,51558491
2016,Joe Johnson,207061971
2016,Jon Leuer,15130256
2016,Anderson Varejao,83332931
2016,Monta Ellis,95027081
2016,Mirza Teletovic,25687150
2016,Jared Dudley,37538028
2016,Al Jefferson,122749464
2016,Tyreke Evans,60894468
2016,Zach Randolph,175124765
2016,Terrence Ross,21589837
2016,Danny Green,32693631
2016,Alec Burks,28834388
2016,Omer Asik,47820415
2016,Iman Shumpert,26453880
2016,Matthew Dellavedova,12261438
2016,Jerryd Bayless,31130604
2016,Trevor Booker,25260580
2016,Meyers Leonard,18955963
2016,Gerald Henderson,36537846
2016,Moe Harkless,17312462
2016,Taj Gibson,38508971
2016,E'Twaun Moore,12885039
2016,Kris Humphries,66220233
2016,Ersan Ilyasova,48024471
2016,Dwight Powell,9727395
2016,Avery Bradley,30275883
2016,Tiago Splitter,47016000
2016,Darrell Arthur,25757663
2016,Kosta Koufos,30646292
2016,Tyler Zeller,15517295
2016,Jeff Teague,38863716
2016,Kevin Garnett,179150464
2016,Garrett Temple,11921445
2016,Anthony Tolliver,19790636
2016,George Hill,45331400
2016,Channing Frye,59917977
2016,Trevor Ariza,68920528
2016,Jose Calderon,81479548
2016,Al-Farouq Aminu,28671624
2016,Cole Aldrich,17467958
2016,Corey Brewer,43327279
2016,Festus Ezeli,12609508
2016,Markieff Morris,24743100
2016,JJ Redick,56595008
2016,Cory Joseph,19766153
2016,DJ Augustin,27713589
2016,Jeremy Lamb,16367716
2016,Louis Williams,51208319
2016,Rodney Stuckey,48557071
2016,Boris Diaw,81865921
2016,Sergio Rodriguez,11469835
2016,Carl Landry,48927163
2016,Ed Davis,23971653
2016,Isaiah Thomas,22858698
2016,Victor Oladipo,21487440
2016,Jodie Meeks,24026584
2016,Matt Barnes,28899607
2016,Aron Baynes,16128460
2016,Marco Belinelli,30072723
2016,Jae Crowder,15387131
2016,Tarik Black,7543395
2016,Lance Thomas,10739778
2016,Andrew Nicholson,12915586
2016,Patrick Patterson,27135302
2016,Andrew Wiggins,17275920
2016,Ramon Sessions,33290105
2016,Ishmael Smith,12022075
2016,Patrick Beverley,14962297
2016,Wayne Ellington,16382826
2016,Alex Abrines,5994764
2016,Karl-Anthony Towns,11663760
2016,Ben Simmons,5903160
2016,Otto Porter,19305421
2016,Nikola Mirotic,16631175
2016,Shaun Livingston,41771562
2016,Josh McRoberts,28267472
2016,Spencer Hawes,43198679
2016,Brandan Wright,33972324
2016,Tim Duncan,245964351
2016,Boban Marjanovic,6828000
2016,Wesley Johnson,20644025
2016,Tyler Johnson,6753585
2016,Jared Sullinger,11994420
2016,Brandon Jennings,39760171
2016,Nick Young,33899809
2016,Jabari Parker,15457320
2016,Lance Stephenson,26828264
2016,D'Angelo Russell,10435920
2016,Josh Smith,105448046
2016,Cody Zeller,17410113
2016,PJ Tucker,18559206
2016,Brandon Ingram,5281680
2016,Kyle Korver,62147455
2016,Darren Collison,23343141
2016,Larry Sanders,29846730
2016,Langston Galloway,6340514
2016,Derrick Williams,30943651
2016,Jonas Jerebko,29219783
2016,Luis Scola,47153438
2016,Roy Hibbert,70680193
2016,Tony Allen,39227037
2016,CJ Watson,23423173
2016,Jason Smith,26244993
2016,Alexis Ajinca,15136017
2016,Mike Dunleavy,82678941
2016,Kyle Singler,12472500
2016,Joel Embiid,13880760
2016,Alex Len,15773381
2016,Jahlil Okafor,9371520
2016,Jaylen Brown,4743000
2016,Marcus Morris,18610301
2016,CJ Miles,34266256
2016,Jameer Nelson,65803502
2016,Nerlens Noel,14329730
2016,Aaron Gordon,12515040
2016,Greivis Vasquez,22838814
2016,Kristaps Porzingis,8449440
2016,Dragan Bender,4276320
2016,Vince Carter,173957372
2016,Devin Harris,69270060
2016,Jose Juan Barea,33761702
2016,Ben McLemore,13087722
2016,Thabo Sefolosha,34225228
2016,James Johnson,17460215
2016,Udonis Haslem,56503917
2016,Jordan Hill,32008560
2016,Leandro Barbosa,47117717
2016,Dante Exum,11333040
2016,Kyle O'Quinn,10161737
2016,Mario Hezonja,7651320
2016,Kris Dunn,3872520
2016,Nemanja Bjelica,7750000
2016,Nick Collison,57993990
2016,Kentavious Caldwell-Pope,11995639
2016,Quincy Pondexter,15832947
2016,Marcus Smart,10293240
2016,Bojan Bogdanovic,10276530
2016,Willie Cauley-Stein,6949440
2016,Will Barton,9320781
2016,Paul Pierce,197028472
2016,Buddy Hield,3517200
2016,Mike Miller,99376913
2016,Lavoy Allen,14591767
2016,Brandon Rush,22675676
2016,Anthony Morrow,24237958
2016,Trey Burke,11032157
2016,Kevin Martin,83151440
2016,KJ McDaniels,7030463
2016,Mike Scott,11262475
2016,Troy Daniels,5255285
2016,Julius Randle,9396720
2016,Ronnie Price,15530017
2016,Emmanuel Mudiay,6344040
2016,CJ McCollum,10482459
2016,Jamal Murray,3210840
2016,Patrick Mills,13513853
2016,Michael Carter-Williams,10083526
2016,Omri Casspi,14037747
2016,Steven Adams,9695397
2016,Kelly Olynyk,9321293
2016,Shabazz Muhammad,8962299
2016,Justin Hamilton,3943352
2016,Dante Cunningham,14171724
2016,Giannis Antetokounmpo,8615140
2016,Nik Stauskas,8608320
2016,Stanley Johnson,5811840
2016,Quincy Acy,6315968
2016,Marquese Chriss,2941440
2016,Seth Curry,3959622
2016,Zaza Pachulia,54484977
2016,Nene,125646529
2016,James Ennis,4349813
2016,Dion Waiters,19719270
2016,Mindaugas Kuzminskas,2898000
2016,Dewayne Dedmon,4918381
2016,Tomas Satoransky,2870813
2016,Tibor Pleiss,5500000
2016,Noah Vonleh,7913280
2016,Frank Kaminsky,5342520
2016,Dennis Schroeder,7780502
2016,Jakob Poeltl,2703960
2016,Aaron Brooks,17796159
2016,Elfrid Payton,7517160
2016,Justise Winslow,5075160
2016,Thon Maker,2568600
2016,Malcolm Delaney,2500000
2016,Randy Foye,34106401
2016,Richard Jefferson,112054991
2016,Martell Webster,47456743
2016,Doug McDermott,7141440
2016,Domantas Sabonis,2440200
2016,Shelvin Mack,9419697
2016,Myles Turner,4658400
2016,Tony Snell,6785647
2016,Archie Goodwin,5687839
2016,Gorgui Dieng,6589342
2016,Trey Lyles,4580400
2016,Mason Plumlee,6399770
2016,Taurean Prince,2318280
2016,Dario Saric,2318280
2016,Tim Hardaway Jr,6033525
2016,Reggie Bullock,5857764
2016,Alonzo Gee,12924673
2016,Zach LaVine,6445080
2016,Devin Booker,4279440
2016,Luc Mbah a Moute,24586925
2016,Georgios Papagiannis,2202240
2016,Maurice Williams,67606431
2016,Andre Roberson,5665592
2016,TJ Warren,6123120
2016,Rudy Gobert,5503367
2016,Cameron Payne,4134000
2016,Joe Ingles,4707336
2016,Denzel Valentine,2092200
2016,Tim Frazier,3186651
2016,Adreian Payne,5816400
2016,Kelly Oubre,3926880
2016,Juan Hernangomez,1987440
2016,Jusuf Nurkic,5526000
2016,Lucas Nogueira,5526000
2016,Terry Rozier,3730800
2016,James Young,5249520
2016,Rashad Vaughn,3544080
2016,Kevin Seraphin,16314884
2016,Wade Baldwin,1793760
2016,Tyler Ennis,4986960
2016,Sam Dekker,3366960
2016,Joffrey Lauvergne,5209719
2016,Henry Ellenson,1704120
2016,Gary Harris,4762560
2016,Jerian Grant,3215400
2016,Malik Beasley,1627320
2016,RJ Hunter,2773880
2016,Bruno Caboclo,4572000
2016,Delon Wright,3086640
2016,Jarrett Jack,45568328
2016,Caris LeVert,1562280
2016,Chris Andersen,43250101
2016,James Jones,25835822
2016,David West,90719264
2016,Raymond Felton,52524211
2016,Brandon Bass,39661509
2016,Metta World Peace,85031186
2016,Jason Terry,105981640
2016,Steve Novak,21227530
2016,Caron Butler,85063515
2016,David Lee,94282468
2016,Mitch McGary,4389120
2016,Justin Anderson,2963160
2016,Marcelo Huertas,2025093
2016,DeAndre Bembry,1499760
2016,Jordan Adams,4213800
2016,Demetrius Jackson,1450000
2016,Malachi Richardson,1439880
2016,Gerald Green,18686451
2016,Sasha Vujacic,22324686
2016,Rodney Hood,4045320
2016,Bobby Portis,2748720
2016,JaVale McGee,53626895
2016,Marreese Speights,24272706
2016,Michael Beasley,34995933
2016,Rondae Hollis-Jefferson,2731080
2016,Willy Hernangomez,1375000
2016,Deyonta Davis,1369229
2016,Nikola Jokic,2658500
2016,Shabazz Napier,3883200
2016,Tyus Jones,2621760
2016,Sasha Kaun,2609420
2016,Timothe Luwawu,1326960
2016,Alan Anderson,8925429
2016,Ty Lawson,43326241
2016,Marcus Thornton,35467422
2016,Clint Capela,3728160
2016,Jarell Martin,2517000
2016,Brice Johnson,1273920
2016,Jeremy Evans,8898869
2016,Luke Babbitt,9003487
2016,Jordan Mickey,2394613
2016,CJ Wilcox,3479040
2016,Larry Nance Jr,2363280
2016,Terrence Jones,8352243
2016,Pascal Siakam,1196040
2016,Kyle Anderson,3428640
2016,Josh Huestis,2331720
2016,Chris McCullough,2331720
2016,Skal Labissiere,1188840
2016,Livio Jean-Charles,1188840
2016,Kevon Looney,2314800
2016,Dejounte Murray,1180080
2016,Damian Jones,1171560
2016,Hollis Thompson,3384978
2016,Isaiah Whitehead,1074145
2016,Joseph Young,2059368
2016,Rakeem Christmas,2059368
2016,Brian Roberts,7900377
2016,Pablo Prigioni,6200224
2016,Thomas Robinson,12611749
2016,John Jenkins,5808590
2016,Glenn Robinson III,2657836
2016,Montrezl Harrell,2045000
2016,Ivica Zubac,1034865
2016,Richaun Holmes,2099000
2016,Anthony Brown,1548931
2016,Mike Muscala,2940925
2016,Anthony Bennett,16501172
2016,Isaiah Canaan,3349969
2016,Ian Clark,3269633
2016,Justin Holiday,2855674
2016,Robert Covington,3505876
2016,Jeff Withey,3269634
2016,DeAndre Liggins,2339923
2016,Walter Tavares,2006000
2016,Joe Harris,2710369
2016,Sean Kilpatrick,1330868
2016,Nick Johnson,2332826
2016,Beno Udrih,44490820
2016,James Michael McAdoo,2085124
2016,JaMychal Green,2070202
2016,Louis Amundson,10823684
2016,Jerami Grant,2710369
2016,Damjan Rudez,3229931
2016,Elton Brand,169209324
2016,Axel Toupane,1039309
2016,Stephen Zimmerman,950000
2016,Andrew Harrison,945000
2016,Bobby Brown,2118604
2016,Tyler Ulis,918369
2016,Jason Thompson,33686356
2016,Raul Neto,1717800
2016,Malcolm Brogdon,875000
2016,Christian Wood,1214398
2016,Cristiano Felicio,1399729
2016,Jordan McRae,1047607
2016,Salah Mejri,1399729
2016,Darrun Hilliard,1474636
2016,Josh Richardson,1399729
2016,TJ McConnell,1399729
2016,Alan Williams,988920
2016,Pat Connaughton,1499729
2016,Jonathon Simmons,1399729
2016,Norman Powell,1524636
2016,Paul Zipser,750000
2016,Spencer Dinwiddie,2271731
2016,Ryan Kelly,4577735
2016,Jonathan Gibson,671346
2016,Joel Anthony,23377987
2016,Troy Williams,652165
2016,AJ Hammons,650000
2016,Michael Gbinije,650000
2016,Georges Niang,650000
2016,Briante Weber,685221
2016,Donatas Motiejunas,4875531
2016,Jake Layman,600000
2016,Joel Bolomboy,600000
2016,John Lucas,6030469
2016,Gary Payton II,578636
2016,Toney Douglas,10686169
2016,Treveon Graham,1068564
2016,Kay Felder,543471
2016,Nicolas Brussino,543471
2016,Dorian Finney-Smith,543471
2016,Patrick McCaw,543471
2016,Kyle Wiltjer,543471
2016,Chinanu Onuaku,543471
2016,Diamond Stone,543471
2016,Rodney McGruder,543471
2016,Cheick Diallo,543471
2016,Ron Baker,543471
2016,Marshall Plumlee,543471
2016,Maurice Ndour,1068564
2016,Semaj Christon,543471
2016,Derrick Jones,543471
2016,Tim Quarterman,543471
2016,Davis Bertans,543471
2016,Bryn Forbes,543471
